_id,x,y,z,timestamp
67d688618f4f34655f852352,-0.06,-0.37,0.18,1742112865.6480823
67d688618f4f34655f852353,0,-0.37,0.18,1742112865.958655
67d688628f4f34655f852354,0,-0.37,0.18,1742112866.2632325
67d688628f4f34655f852355,0,-0.43,0.18,1742112866.8843403
67d688638f4f34655f852356,0,-0.37,0.18,1742112867.286624
67d688638f4f34655f852357,0,-0.43,0.18,1742112867.7988992
67d688648f4f34655f852358,0,-0.37,0.18,1742112868.3106043
67d688648f4f34655f852359,0,-0.37,0.18,1742112868.7206447
67d688658f4f34655f85235a,0,-0.37,0.18,1742112869.232456
67d688658f4f34655f85235b,0,-0.24,0.18,1742112869.7437396
67d688668f4f34655f85235c,0,-0.37,0.18,1742112870.2558892
67d688668f4f34655f85235d,0,-0.37,0.18,1742112870.7684042
67d688678f4f34655f85235e,-0.06,-0.37,0.18,1742112871.2816317
67d688678f4f34655f85235f,-0.06,-0.37,0.18,1742112871.7973962
67d688688f4f34655f852360,0,-0.37,0.24,1742112872.304257
67d688688f4f34655f852361,0,-0.31,0.18,1742112872.8157067
67d688698f4f34655f852362,-0.06,-0.49,0.18,1742112873.3279967
67d688698f4f34655f852363,0,-0.37,0.24,1742112873.8402278
67d6886a8f4f34655f852364,-0.06,-0.43,0.18,1742112874.3527741
67d6886a8f4f34655f852365,0,-0.37,0.18,1742112874.8651326
67d6886b8f4f34655f852366,0,-0.37,0.18,1742112875.3761942
67d6886b8f4f34655f852367,-0.06,-0.37,0.18,1742112875.786362
67d6886c8f4f34655f852368,-0.06,-0.37,0.18,1742112876.40861
67d6886c8f4f34655f852369,-0.06,-0.37,0.18,1742112876.8102999
67d6886d8f4f34655f85236a,-0.06,-0.37,0.18,1742112877.3222208
67d6886d8f4f34655f85236b,-0.06,-0.37,0.18,1742112877.8330278
67d6886e8f4f34655f85236c,-0.06,-0.37,0.18,1742112878.3473802
67d6886e8f4f34655f85236d,0,-0.37,0.18,1742112878.857976
67d6886f8f4f34655f85236e,0,-0.37,0.18,1742112879.3699293
67d6886f8f4f34655f85236f,0,-0.37,0.24,1742112879.881996
67d688708f4f34655f852370,-0.06,-0.37,0.18,1742112880.3940852
67d688718f4f34655f852371,0,-0.37,0.18,1742112881.3175018
67d688718f4f34655f852372,0,-0.37,0.18,1742112881.622563
67d688718f4f34655f852373,-0.06,-0.37,0.18,1742112881.9294894
67d688728f4f34655f852374,0,-0.37,0.18,1742112882.442083
67d688728f4f34655f852375,0,-0.31,0.18,1742112882.955214
67d688738f4f34655f852376,0,-0.37,0.12,1742112883.4660864
67d688738f4f34655f852377,-0.06,-0.43,0.12,1742112883.875765
67d688748f4f34655f852378,0.06,-0.37,0.18,1742112884.4970977
67d688758f4f34655f852379,0,-0.37,0.18,1742112885.0024025
67d688758f4f34655f85237a,0,-0.37,0.18,1742112885.411171
67d688758f4f34655f85237b,0,-0.37,0.18,1742112885.923313
67d688768f4f34655f85237c,0,-0.37,0.18,1742112886.5458112
67d688768f4f34655f85237d,0,-0.31,0.18,1742112886.9478123
67d688778f4f34655f85237e,-0.06,-0.37,0.24,1742112887.4599798
67d688778f4f34655f85237f,0,-0.37,0.18,1742112887.9719024
67d688788f4f34655f852380,-0.06,-0.43,0.18,1742112888.4834478
67d688788f4f34655f852381,0,-0.49,0.12,1742112888.9956124
67d688798f4f34655f852382,0,-0.49,0.18,1742112889.5077703
67d6887a8f4f34655f852383,0.06,-0.43,0.18,1742112890.019573
67d6887a8f4f34655f852384,0,-0.37,0.18,1742112890.5320466
67d6887a8f4f34655f852385,0,-0.43,0.18,1742112890.9412248
67d6887b8f4f34655f852386,0,-0.31,0.18,1742112891.5633528
67d6887c8f4f34655f852387,0.06,-0.37,0.24,1742112892.0674927
67d6887c8f4f34655f852388,-0.06,-0.37,0.18,1742112892.4773464
67d6887c8f4f34655f852389,0,-0.37,0.18,1742112892.9896362
67d6887d8f4f34655f85238a,0,-0.37,0.12,1742112893.5025752
67d6887e8f4f34655f85238b,-0.06,-0.31,0.18,1742112894.0135777
67d6887e8f4f34655f85238c,-0.06,-0.37,0.18,1742112894.525441
67d6887f8f4f34655f85238d,0,-0.37,0.18,1742112895.0371296
67d6887f8f4f34655f85238e,0.06,-0.49,0.18,1742112895.5494401
67d688808f4f34655f85238f,0,-0.37,0.18,1742112896.061123
67d688808f4f34655f852390,0,-0.37,0.18,1742112896.9820309
67d688818f4f34655f852391,0,-0.37,0.18,1742112897.2894597
67d688818f4f34655f852392,-0.06,-0.37,0.18,1742112897.596069
67d688828f4f34655f852393,0,-0.37,0.18,1742112898.0062268
67d688828f4f34655f852394,0,-0.37,0.18,1742112898.5202386
67d688838f4f34655f852395,-0.06,-0.37,0.18,1742112899.0302186
67d688838f4f34655f852396,-0.06,-0.43,0.18,1742112899.542211
67d688848f4f34655f852397,0,-0.37,0.18,1742112900.0542893
67d688848f4f34655f852398,0,-0.37,0.18,1742112900.5670476
67d688858f4f34655f852399,0,-0.37,0.18,1742112901.0787082
67d688858f4f34655f85239a,0,-0.37,0.18,1742112901.5909526
67d688868f4f34655f85239b,-0.06,-0.43,0.18,1742112902.102905
67d688868f4f34655f85239c,0,-0.37,0.18,1742112902.6143737
67d688878f4f34655f85239d,-0.06,-0.37,0.12,1742112903.126329
67d688878f4f34655f85239e,0,-0.37,0.18,1742112903.6387308
67d688888f4f34655f85239f,0,-0.37,0.18,1742112904.150593
67d688888f4f34655f8523a0,0,-0.37,0.18,1742112904.662658
67d688898f4f34655f8523a1,0,-0.37,0.18,1742112905.1738915
67d688898f4f34655f8523a2,-0.06,-0.31,0.18,1742112905.5838432
67d6888a8f4f34655f8523a3,0,-0.37,0.24,1742112906.0961766
67d6888a8f4f34655f8523a4,0,-0.37,0.18,1742112906.6080458
67d6888b8f4f34655f8523a5,0,-0.43,0.18,1742112907.11944
67d6888b8f4f34655f8523a6,0,-0.43,0.18,1742112907.6323469
67d6888c8f4f34655f8523a7,0,-0.37,0.24,1742112908.1427062
67d6888c8f4f34655f8523a8,0,-0.37,0.18,1742112908.6559925
67d6888d8f4f34655f8523a9,-0.06,-0.37,0.12,1742112909.1676788
67d6888d8f4f34655f8523aa,0,-0.37,0.18,1742112909.679313
67d6888e8f4f34655f8523ab,-0.06,-0.37,0.18,1742112910.1958427
67d6888e8f4f34655f8523ac,0,-0.37,0.18,1742112910.703275
67d6888f8f4f34655f8523ad,-0.06,-0.37,0.18,1742112911.2150662
67d6888f8f4f34655f8523ae,-0.06,-0.37,0.18,1742112911.7280579
67d688908f4f34655f8523af,-0.06,-0.37,0.12,1742112912.6489437
67d688908f4f34655f8523b0,0,-0.37,0.18,1742112912.956715
67d688918f4f34655f8523b1,0,-0.37,0.18,1742112913.2631516
67d688918f4f34655f8523b2,-0.06,-0.37,0.18,1742112913.6734793
67d688928f4f34655f8523b3,-0.06,-0.43,0.18,1742112914.18634
67d688928f4f34655f8523b4,-0.06,-0.37,0.24,1742112914.6973
67d688938f4f34655f8523b5,-0.06,-0.37,0.18,1742112915.2092776
67d688938f4f34655f8523b6,0,-0.37,0.18,1742112915.721158
67d688948f4f34655f8523b7,0,-0.37,0.18,1742112916.2341108
67d688948f4f34655f8523b8,0,-0.37,0.18,1742112916.7465012
67d688958f4f34655f8523b9,0,-0.37,0.18,1742112917.2581534
67d688958f4f34655f8523ba,0,-0.37,0.18,1742112917.771002
67d688968f4f34655f8523bb,0,-0.37,0.18,1742112918.281444
67d688968f4f34655f8523bc,0,-0.43,0.18,1742112918.7935073
67d688978f4f34655f8523bd,-0.06,-0.43,0.18,1742112919.305093
67d688978f4f34655f8523be,-0.06,-0.37,0.18,1742112919.7154691
67d688988f4f34655f8523bf,0,-0.43,0.18,1742112920.2276468
67d688988f4f34655f8523c0,0,-0.37,0.24,1742112920.7412467
67d688998f4f34655f8523c1,0,-0.37,0.18,1742112921.2511923
67d688998f4f34655f8523c2,-0.06,-0.37,0.18,1742112921.763413
67d6889a8f4f34655f8523c3,0,-0.37,0.18,1742112922.2756484
67d6889a8f4f34655f8523c4,0,-0.37,0.18,1742112922.7864642
67d6889b8f4f34655f8523c5,0,-0.37,0.18,1742112923.2989717
67d6889b8f4f34655f8523c6,0,-0.37,0.18,1742112923.8114135
67d6889c8f4f34655f8523c7,0,-0.37,0.18,1742112924.3234744
67d6889c8f4f34655f8523c8,-0.06,-0.37,0.18,1742112924.8350868
67d6889d8f4f34655f8523c9,0,-0.31,0.18,1742112925.3488457
67d6889d8f4f34655f8523ca,0,-0.37,0.24,1742112925.8594737
67d6889e8f4f34655f8523cb,0,-0.37,0.18,1742112926.3711078
67d6889e8f4f34655f8523cc,0,-0.37,0.18,1742112926.7817228
67d6889f8f4f34655f8523cd,0,-0.37,0.12,1742112927.2930806
67d688a08f4f34655f8523ce,0,-0.43,0.18,1742112928.3164802
67d688a08f4f34655f8523cf,-0.06,-0.37,0.18,1742112928.6232378
67d688a08f4f34655f8523d0,0,-0.31,0.18,1742112928.9314911
67d688a18f4f34655f8523d1,0,-0.37,0.18,1742112929.3402746
67d688a18f4f34655f8523d2,-0.06,-0.37,0.12,1742112929.8532193
67d688a28f4f34655f8523d3,0,-0.37,0.18,1742112930.3650005
67d688a28f4f34655f8523d4,0,-0.37,0.18,1742112930.8788657
67d688a38f4f34655f8523d5,0,-0.37,0.18,1742112931.5032814
67d688a48f4f34655f8523d6,0,-0.37,0.18,1742112932.0035362
67d688a48f4f34655f8523d7,-0.06,-0.37,0.18,1742112932.4131794
67d688a48f4f34655f8523d8,-0.06,-0.37,0.18,1742112932.9265304
67d688a58f4f34655f8523d9,0,-0.37,0.18,1742112933.4368134
67d688a58f4f34655f8523da,0,-0.37,0.12,1742112933.949107
67d688a68f4f34655f8523db,0,-0.37,0.18,1742112934.5652738
67d688a78f4f34655f8523dc,-0.06,-0.37,0.18,1742112935.0763528
67d688a78f4f34655f8523dd,0,-0.37,0.18,1742112935.3823307
67d688a78f4f34655f8523de,-0.06,-0.37,0.18,1742112935.894377
67d688a88f4f34655f8523df,0,-0.37,0.18,1742112936.4072897
67d688a88f4f34655f8523e0,-0.06,-0.43,0.18,1742112936.918672
67d688a98f4f34655f8523e1,0,-0.37,0.24,1742112937.4305143
67d688aa8f4f34655f8523e2,-0.06,-0.37,0.18,1742112938.0440254
67d688aa8f4f34655f8523e3,0,-0.37,0.18,1742112938.4549103
67d688aa8f4f34655f8523e4,-0.06,-0.37,0.18,1742112938.966441
67d688ab8f4f34655f8523e5,0,-0.37,0.18,1742112939.4787333
67d688ac8f4f34655f8523e6,0,-0.37,0.18,1742112940.100682
67d688ac8f4f34655f8523e7,0,-0.37,0.18,1742112940.6057785
67d688ad8f4f34655f8523e8,0,-0.37,0.18,1742112941.0142817
67d688ad8f4f34655f8523e9,0,-0.37,0.12,1742112941.5266173
67d688ad8f4f34655f8523ea,0,-0.37,0.18,1742112941.9359033
67d688ae8f4f34655f8523eb,0,-0.31,0.18,1742112942.4483626
67d688ae8f4f34655f8523ec,-0.06,-0.37,0.12,1742112942.9598212
67d688af8f4f34655f8523ed,-0.06,-0.37,0.18,1742112943.984112
67d688b08f4f34655f8523ee,-0.06,-0.43,0.18,1742112944.2904897
67d688b08f4f34655f8523ef,0,-0.43,0.18,1742112944.5976074
67d688b18f4f34655f8523f0,-0.06,-0.43,0.18,1742112945.0079582
67d688b18f4f34655f8523f1,0,-0.43,0.18,1742112945.5204015
67d688b28f4f34655f8523f2,0,-0.37,0.18,1742112946.0339375
67d688b28f4f34655f8523f3,0,-0.37,0.18,1742112946.5442736
67d688b38f4f34655f8523f4,0,-0.37,0.18,1742112947.0562985
67d688b38f4f34655f8523f5,0,-0.37,0.18,1742112947.568801
67d688b48f4f34655f8523f6,0.06,-0.37,0.18,1742112948.0800338
67d688b48f4f34655f8523f7,0,-0.37,0.18,1742112948.5916862
67d688b58f4f34655f8523f8,0,-0.37,0.18,1742112949.001017
67d688b58f4f34655f8523f9,0,-0.37,0.18,1742112949.627798
67d688b68f4f34655f8523fa,-0.06,-0.43,0.18,1742112950.1282303
67d688b68f4f34655f8523fb,0,-0.43,0.18,1742112950.5381358
67d688b78f4f34655f8523fc,-0.06,-0.37,0.18,1742112951.0500875
67d688b78f4f34655f8523fd,0,-0.37,0.24,1742112951.562413
67d688b88f4f34655f8523fe,0,-0.37,0.18,1742112952.0739343
67d688b88f4f34655f8523ff,-0.06,-0.43,0.18,1742112952.5855021
67d688b98f4f34655f852400,-0.06,-0.37,0.18,1742112953.0980742
67d688b98f4f34655f852401,0,-0.37,0.24,1742112953.6095574
67d688ba8f4f34655f852402,0,-0.37,0.18,1742112954.1219733
67d688ba8f4f34655f852403,0,-0.37,0.18,1742112954.633267
67d688bb8f4f34655f852404,0,-0.37,0.18,1742112955.145324
67d688bb8f4f34655f852405,-0.06,-0.37,0.18,1742112955.6576264
67d688bc8f4f34655f852406,0,-0.37,0.18,1742112956.0667653
67d688bc8f4f34655f852407,-0.06,-0.37,0.18,1742112956.5787284
67d688bd8f4f34655f852408,0,-0.37,0.18,1742112957.0911815
67d688bd8f4f34655f852409,0,-0.43,0.18,1742112957.6038918
67d688be8f4f34655f85240a,0,-0.37,0.18,1742112958.1150637
67d688be8f4f34655f85240b,0,-0.37,0.18,1742112958.6273108
67d688bf8f4f34655f85240c,0,-0.37,0.18,1742112959.6514313
67d688bf8f4f34655f85240d,-0.06,-0.37,0.18,1742112959.6554844
67d688c08f4f34655f85240e,0,-0.37,0.24,1742112960.1623302
67d688c08f4f34655f85240f,-0.06,-0.37,0.18,1742112960.6754818
67d688c18f4f34655f852410,0,-0.37,0.18,1742112961.1868258
67d688c18f4f34655f852411,-0.06,-0.37,0.18,1742112961.6991296
67d688c28f4f34655f852412,0,-0.37,0.18,1742112962.21124
67d688c28f4f34655f852413,0,-0.37,0.18,1742112962.7238228
67d688c38f4f34655f852414,0,-0.43,0.18,1742112963.2356958
67d688c38f4f34655f852415,0,-0.37,0.18,1742112963.6451876
67d688c48f4f34655f852416,0,-0.37,0.18,1742112964.1567073
67d688c48f4f34655f852417,-0.06,-0.37,0.18,1742112964.6685784
67d688c58f4f34655f852418,-0.06,-0.43,0.18,1742112965.180485
67d688c58f4f34655f852419,0,-0.43,0.18,1742112965.6924772
67d688c68f4f34655f85241a,0,-0.37,0.18,1742112966.204647
67d688c68f4f34655f85241b,0,-0.37,0.18,1742112966.716841
67d688c78f4f34655f85241c,-0.06,-0.37,0.18,1742112967.227833
67d688c78f4f34655f85241d,0,-0.37,0.18,1742112967.7399468
67d688c88f4f34655f85241e,0,-0.37,0.18,1742112968.2522347
67d688c88f4f34655f85241f,0,-0.31,0.24,1742112968.7648315
67d688c98f4f34655f852420,0,-0.37,0.18,1742112969.276674
67d688c98f4f34655f852421,-0.06,-0.43,0.18,1742112969.7888288
67d688ca8f4f34655f852422,0,-0.37,0.18,1742112970.2995226
67d688ca8f4f34655f852423,0,-0.37,0.18,1742112970.710508
67d688cb8f4f34655f852424,0,-0.37,0.18,1742112971.2227209
67d688cb8f4f34655f852425,0,-0.37,0.18,1742112971.734123
67d688cc8f4f34655f852426,0,-0.37,0.18,1742112972.247334
67d688cc8f4f34655f852427,-0.06,-0.43,0.18,1742112972.7585788
67d688cd8f4f34655f852428,-0.06,-0.37,0.18,1742112973.2703454
67d688cd8f4f34655f852429,0,-0.37,0.18,1742112973.7821271
67d688ce8f4f34655f85242a,0,-0.31,0.18,1742112974.2943475
67d688ce8f4f34655f85242b,0,-0.37,0.18,1742112974.8066556
67d688cf8f4f34655f85242c,0,-0.37,0.18,1742112975.3177698
67d688cf8f4f34655f85242d,0,-0.37,0.18,1742112975.8293405
67d688d08f4f34655f85242e,0,-0.37,0.18,1742112976.3420079
67d688d08f4f34655f85242f,0,-0.43,0.12,1742112976.8544953
67d688d18f4f34655f852430,0,-0.37,0.18,1742112977.3660402
67d688d18f4f34655f852431,0,-0.37,0.18,1742112977.7762895
67d688d28f4f34655f852432,0,-0.37,0.18,1742112978.2882833
67d688d28f4f34655f852433,0,-0.37,0.18,1742112978.7999287
67d688d38f4f34655f852434,0,-0.37,0.18,1742112979.3131099
67d688d38f4f34655f852435,0,-0.37,0.18,1742112979.824118
67d688d48f4f34655f852436,0.06,-0.37,0.18,1742112980.336738
67d688d48f4f34655f852437,-0.06,-0.37,0.18,1742112980.8492224
67d688d58f4f34655f852438,0,-0.37,0.24,1742112981.3597283
67d688d58f4f34655f852439,-0.06,-0.37,0.18,1742112981.8728535
67d688d68f4f34655f85243a,0,-0.37,0.18,1742112982.4934876
67d688d68f4f34655f85243b,-0.06,-0.37,0.18,1742112982.9980102
67d688d78f4f34655f85243c,-0.06,-0.37,0.18,1742112983.4075377
67d688d78f4f34655f85243d,0,-0.37,0.18,1742112983.9191358
67d688d88f4f34655f85243e,15.56,-0.31,0.18,1742112984.431986
67d688d88f4f34655f85243f,-0.06,-0.43,0.18,1742112984.9446146
67d688d98f4f34655f852440,0,-0.37,0.18,1742112985.4566336
67d688d98f4f34655f852441,0,-0.37,0.18,1742112985.8658834
67d688da8f4f34655f852442,0,-0.31,0.18,1742112986.3778422
67d688da8f4f34655f852443,-0.06,-0.37,0.18,1742112986.8899992
67d688db8f4f34655f852444,0,-0.43,0.18,1742112987.4013934
67d688db8f4f34655f852445,0,-0.37,0.18,1742112987.9124064
67d688dc8f4f34655f852446,0,-0.43,0.18,1742112988.4248888
67d688dc8f4f34655f852447,0,-0.37,0.18,1742112988.9380457
67d688dd8f4f34655f852448,-0.06,-0.37,0.18,1742112989.4494593
67d688dd8f4f34655f852449,0,-0.37,0.18,1742112989.962273
67d688de8f4f34655f85244a,0,-0.37,0.24,1742112990.473605
67d688de8f4f34655f85244b,0,-0.43,0.18,1742112990.9851665
67d688df8f4f34655f85244c,0,-0.43,0.18,1742112991.4988613
67d688e08f4f34655f85244d,-0.06,-0.37,0.18,1742112992.0100684
67d688e08f4f34655f85244e,0,-0.37,0.18,1742112992.5212386
67d688e08f4f34655f85244f,-0.06,-0.37,0.18,1742112992.9313455
67d688e18f4f34655f852450,0,-0.31,0.18,1742112993.4436486
67d688e18f4f34655f852451,0,-0.37,0.18,1742112993.9555328
67d688e28f4f34655f852452,0,-0.43,0.18,1742112994.468976
67d688e28f4f34655f852453,0,-0.37,0.24,1742112994.9797595
67d688e38f4f34655f852454,-0.06,-0.31,0.18,1742112995.4909098
67d688e48f4f34655f852455,0,-0.37,0.18,1742112996.0029814
67d688e48f4f34655f852456,0,-0.37,0.18,1742112996.5154166
67d688e58f4f34655f852457,0,-0.37,0.18,1742112997.0271451
67d688e58f4f34655f852458,0,-0.37,0.18,1742112997.5397677
67d688e68f4f34655f852459,0,-0.37,0.18,1742112998.0522258
67d688e68f4f34655f85245a,0,-0.37,0.18,1742112998.5636137
67d688e78f4f34655f85245b,0.12,-0.43,0.18,1742112999.0751295
67d688e78f4f34655f85245c,0,-0.37,0.18,1742112999.5876827
67d688e78f4f34655f85245d,-0.06,-0.37,0.18,1742112999.996987
67d688e88f4f34655f85245e,0,-0.37,0.18,1742113000.5096285
67d688e98f4f34655f85245f,0,-0.37,0.18,1742113001.020553
67d688e98f4f34655f852460,-0.06,-0.37,0.18,1742113001.5326
67d688ea8f4f34655f852461,0,-0.43,0.18,1742113002.0466363
67d688ea8f4f34655f852462,-0.06,-0.37,0.18,1742113002.5579045
67d688eb8f4f34655f852463,0,-0.37,0.18,1742113003.0688477
67d688eb8f4f34655f852464,0,-0.37,0.24,1742113003.5806563
67d688ec8f4f34655f852465,0,-0.31,0.24,1742113004.0926418
67d688ec8f4f34655f852466,0,-0.37,0.18,1742113004.605555
67d688ed8f4f34655f852467,0,-0.31,0.18,1742113005.116822
67d688ed8f4f34655f852468,0,-0.37,0.18,1742113005.6296973
67d688ee8f4f34655f852469,0,-0.37,0.18,1742113006.140934
67d688ee8f4f34655f85246a,-0.06,-0.43,0.18,1742113006.6546052
67d688ef8f4f34655f85246b,-0.06,-0.43,0.18,1742113007.065542
67d688ef8f4f34655f85246c,-0.06,-0.37,0.18,1742113007.5749922
67d688f08f4f34655f85246d,0,-0.37,0.18,1742113008.086306
67d688f08f4f34655f85246e,-0.06,-0.37,0.18,1742113008.7108257
67d688f18f4f34655f85246f,0,-0.31,0.18,1742113009.1099796
67d688f18f4f34655f852470,0,-0.37,0.18,1742113009.6230211
67d688f28f4f34655f852471,-0.06,-0.37,0.18,1742113010.1344638
67d688f28f4f34655f852472,-0.06,-0.37,0.18,1742113010.645876
67d688f38f4f34655f852473,0,-0.37,0.18,1742113011.1588879
67d688f38f4f34655f852474,0,-0.37,0.18,1742113011.6708236
67d688f48f4f34655f852475,-0.06,-0.37,0.18,1742113012.183143
67d688f48f4f34655f852476,-0.06,-0.37,0.18,1742113012.6948118
67d688f58f4f34655f852477,0,-0.37,0.18,1742113013.2061722
67d688f58f4f34655f852478,-0.06,-0.37,0.18,1742113013.718561
67d688f68f4f34655f852479,-0.06,-0.43,0.18,1742113014.23245
67d688f68f4f34655f85247a,0,-0.37,0.18,1742113014.640101
67d688f78f4f34655f85247b,-0.06,-0.37,0.18,1742113015.1525016
67d688f78f4f34655f85247c,-0.06,-0.43,0.18,1742113015.6637201
67d688f88f4f34655f85247d,0,-0.37,0.18,1742113016.176206
67d688f88f4f34655f85247e,-0.06,-0.37,0.24,1742113016.687833
67d688f98f4f34655f85247f,0,-0.37,0.18,1742113017.1996708
67d688f98f4f34655f852480,0,-0.37,0.18,1742113017.7118866
67d688fa8f4f34655f852481,0,-0.37,0.18,1742113018.2241597
67d688fa8f4f34655f852482,-0.06,-0.37,0.18,1742113018.7365642
67d688fb8f4f34655f852483,-0.06,-0.37,0.18,1742113019.2483332
67d688fb8f4f34655f852484,0,-0.37,0.18,1742113019.7595763
67d688fc8f4f34655f852485,0,-0.37,0.18,1742113020.27267
67d688fc8f4f34655f852486,0,-0.37,0.18,1742113020.7843351
67d688fd8f4f34655f852487,-0.06,-0.43,0.18,1742113021.2962768
67d688fd8f4f34655f852488,-0.06,-0.43,0.18,1742113021.705871
67d688fe8f4f34655f852489,0,-0.37,0.24,1742113022.6276407
67d688fe8f4f34655f85248a,-0.06,-0.37,0.12,1742113022.935053
67d688ff8f4f34655f85248b,0,-0.43,0.18,1742113023.2473965
67d688ff8f4f34655f85248c,0,-0.37,0.18,1742113023.7536073
67d689008f4f34655f85248d,-0.06,-0.37,0.18,1742113024.2657988
67d689008f4f34655f85248e,0,-0.37,0.18,1742113024.7782285
67d689018f4f34655f85248f,0,-0.37,0.18,1742113025.2894616
67d689018f4f34655f852490,-0.06,-0.43,0.18,1742113025.801498
67d689028f4f34655f852491,0,-0.37,0.18,1742113026.3137152
67d689028f4f34655f852492,0,-0.37,0.18,1742113026.8261375
67d689038f4f34655f852493,0,-0.37,0.18,1742113027.3378174
67d689038f4f34655f852494,0,-0.37,0.18,1742113027.8490496
67d689048f4f34655f852495,0,-0.37,0.18,1742113028.3613553
67d689048f4f34655f852496,0,-0.37,0.18,1742113028.8748338
67d689058f4f34655f852497,0,-0.37,0.18,1742113029.3857048
67d689058f4f34655f852498,0.06,-0.37,0.18,1742113029.7961745
67d689068f4f34655f852499,0,-0.37,0.24,1742113030.3070138
67d689068f4f34655f85249a,0,-0.43,0.18,1742113030.8189025
67d689078f4f34655f85249b,0,-0.37,0.18,1742113031.3313239
67d689078f4f34655f85249c,-0.06,-0.43,0.18,1742113031.8430033
67d689088f4f34655f85249d,-0.06,-0.43,0.12,1742113032.355327
67d689088f4f34655f85249e,0,-0.37,0.18,1742113032.8672612
67d689098f4f34655f85249f,0,-0.37,0.18,1742113033.379421
67d689098f4f34655f8524a0,0,-0.37,0.18,1742113033.891468
67d6890a8f4f34655f8524a1,0,-0.37,0.12,1742113034.403203
67d6890a8f4f34655f8524a2,-0.06,-0.37,0.18,1742113034.915505
67d6890b8f4f34655f8524a3,0,-0.43,0.18,1742113035.4275005
67d6890b8f4f34655f8524a4,0,-0.37,0.18,1742113035.9393077
67d6890c8f4f34655f8524a5,0,-0.37,0.18,1742113036.4520032
67d6890c8f4f34655f8524a6,-0.06,-0.37,0.18,1742113036.8619773
67d6890d8f4f34655f8524a7,0,-0.37,0.18,1742113037.3730664
67d6890e8f4f34655f8524a8,-0.06,-0.37,0.18,1742113038.2953372
67d6890e8f4f34655f8524a9,0,-0.37,0.18,1742113038.6013558
67d6890e8f4f34655f8524aa,0,-0.31,0.18,1742113038.908706
67d6890f8f4f34655f8524ab,0,-0.37,0.18,1742113039.4215515
67d6890f8f4f34655f8524ac,15.56,-0.37,0.24,1742113039.9332814
67d689108f4f34655f8524ad,0,-0.37,0.18,1742113040.4446208
67d689108f4f34655f8524ae,-0.06,-0.37,0.18,1742113040.9571056
67d689118f4f34655f8524af,-0.06,-0.37,0.18,1742113041.578965
67d689118f4f34655f8524b0,0,-0.37,0.18,1742113041.9807284
67d689128f4f34655f8524b1,-0.06,-0.43,0.18,1742113042.4926398
67d689138f4f34655f8524b2,0,-0.37,0.18,1742113043.0047982
67d689138f4f34655f8524b3,0,-0.37,0.18,1742113043.5170903
67d689138f4f34655f8524b4,0,-0.37,0.24,1742113043.9266744
67d689148f4f34655f8524b5,0,-0.37,0.18,1742113044.4383965
67d689148f4f34655f8524b6,-0.06,-0.37,0.18,1742113044.9502563
67d689158f4f34655f8524b7,0,-0.37,0.18,1742113045.462892
67d689158f4f34655f8524b8,-0.06,-0.37,0.18,1742113045.97479
67d689168f4f34655f8524b9,-0.06,-0.37,0.18,1742113046.4872458
67d689168f4f34655f8524ba,0,-0.37,0.18,1742113046.9982772
67d689178f4f34655f8524bb,0,-0.37,0.18,1742113047.5101898
67d689188f4f34655f8524bc,0,-0.37,0.18,1742113048.0229237
67d689188f4f34655f8524bd,0,-0.37,0.18,1742113048.5346212
67d689198f4f34655f8524be,0,-0.37,0.18,1742113049.046185
67d689198f4f34655f8524bf,0,-0.37,0.18,1742113049.5591638
67d6891a8f4f34655f8524c0,0,-0.37,0.18,1742113050.071086
67d6891a8f4f34655f8524c1,-0.06,-0.37,0.18,1742113050.583035
67d6891b8f4f34655f8524c2,0,-0.37,0.18,1742113051.0951362
67d6891b8f4f34655f8524c3,-0.06,-0.37,0.18,1742113051.5035686
67d6891c8f4f34655f8524c4,-0.06,-0.37,0.18,1742113052.016257
67d6891c8f4f34655f8524c5,0,-0.43,0.18,1742113052.5275552
67d6891d8f4f34655f8524c6,-0.06,-0.37,0.18,1742113053.040196
67d6891d8f4f34655f8524c7,0,-0.37,0.18,1742113053.961337
67d6891e8f4f34655f8524c8,-0.06,-0.37,0.18,1742113054.2689295
67d6891e8f4f34655f8524c9,-0.06,-0.37,0.18,1742113054.5763044
67d6891f8f4f34655f8524ca,-0.06,-0.43,0.18,1742113055.0879188
67d6891f8f4f34655f8524cb,-0.06,-0.37,0.18,1742113055.599737
